,all_distances,accepted_distances,all_alphas,accepted_alphas,epsilon_trace
119,0.4923604267190635,0.4923604267190635,1.7310764463594404,1.7310764463594404,0.7492210100642165
120,0.5156452108896972,0.5156452108896972,0.23564940784763003,,0.7492142670751258
121,0.5065458970887784,0.5065458970887784,0.53782180446438,,0.7492075241467221
122,0.5033508558293655,0.5033508558293655,1.224792555892865,1.224792555892865,0.7492007812790047
123,0.49854291388513405,0.49854291388513405,1.0178445285344426,1.0178445285344426,0.7491940384719732
124,0.5066840424752045,0.5066840424752045,1.0058697700412418,1.0058697700412418,0.7491872957256269
125,0.490353574095448,0.490353574095448,0.5111979942130452,,0.7491805530399653
126,0.5070027138518405,0.5070027138518405,0.07472679370151225,,0.749173810414988
127,0.48668602204986366,0.48668602204986366,1.0000378145337085,1.0000378145337085,0.7491670678506942
128,0.486636323075327,0.486636323075327,1.2223702641576613,1.2223702641576613,0.7491603253470835
129,0.491110781527937,0.491110781527937,0.8250030679377609,0.8250030679377609,0.7491535829041553
130,0.4911969524929182,0.4911969524929182,0.8550825702064431,0.8550825702064431,0.7491468405219092
131,0.4784524550519575,0.4784524550519575,0.9591034190108563,0.9591034190108563,0.7491400982003444
132,0.49136817467986277,0.49136817467986277,1.0005298462532382,1.0005298462532382,0.7491333559394606
133,0.4910665633356198,0.4910665633356198,0.98557031842968,0.98557031842968,0.7491266137392572
134,0.4897315603986979,0.4897315603986979,1.1247534747389774,1.1247534747389774,0.7491198715997335
135,0.4999563044374187,0.4999563044374187,0.8886690964107781,0.8886690964107781,0.749113129520889
136,0.48496391192038885,0.48496391192038885,0.943520639294854,0.943520639294854,0.7491063875027233
137,0.49395406480665854,0.49395406480665854,1.2979870011532555,1.2979870011532555,0.7490996455452358
138,0.49886973090615966,0.49886973090615966,0.7611295615509404,0.7611295615509404,0.7490929036484258
139,0.4988745564969149,0.4988745564969149,0.9969743361502186,0.9969743361502186,0.7490861618122929
140,0.5033083070282536,0.5033083070282536,1.1430944023796015,1.1430944023796015,0.7490794200368366
141,0.4896089810003002,0.4896089810003002,0.9857901920671476,0.9857901920671476,0.7490726783220563
142,0.508480751154585,0.508480751154585,0.8422558547376687,,0.7490659366679513
143,0.4919325164180703,0.4919325164180703,0.8419972140819084,0.8419972140819084,0.7490591950745212
144,0.49190334868775115,0.49190334868775115,0.9368660837591989,0.9368660837591989,0.7490524535417655
145,0.505357372249893,0.505357372249893,0.8877060540245977,0.8877060540245977,0.7490457120696836
146,0.5013137375808998,0.5013137375808998,1.0929066563302399,1.0929066563302399,0.749038970658275
147,0.5132148339002873,0.5132148339002873,0.4849029841256193,0.4849029841256193,0.749032229307539
148,0.5177503375281384,0.5177503375281384,1.0313326437491364,1.0313326437491364,0.7490254880174751
149,0.5049022851809781,0.5049022851809781,0.988470848007195,0.988470848007195,0.749018746788083
